C:\Users\user\Desktop\labPython2_3\dataset3\1129.txt,dataset3\1129.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\113.txt,dataset3\113.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1131.txt,dataset3\1131.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1133.txt,dataset3\1133.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1136.txt,dataset3\1136.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1137.txt,dataset3\1137.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1139.txt,dataset3\1139.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1140.txt,dataset3\1140.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1141.txt,dataset3\1141.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1144.txt,dataset3\1144.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1145.txt,dataset3\1145.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1148.txt,dataset3\1148.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\115.txt,dataset3\115.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1150.txt,dataset3\1150.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1151.txt,dataset3\1151.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1153.txt,dataset3\1153.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1155.txt,dataset3\1155.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1156.txt,dataset3\1156.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1157.txt,dataset3\1157.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1158.txt,dataset3\1158.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1159.txt,dataset3\1159.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1161.txt,dataset3\1161.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1162.txt,dataset3\1162.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1165.txt,dataset3\1165.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1167.txt,dataset3\1167.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1168.txt,dataset3\1168.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1171.txt,dataset3\1171.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1172.txt,dataset3\1172.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1173.txt,dataset3\1173.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1175.txt,dataset3\1175.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1179.txt,dataset3\1179.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1180.txt,dataset3\1180.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1181.txt,dataset3\1181.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1182.txt,dataset3\1182.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1184.txt,dataset3\1184.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1187.txt,dataset3\1187.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\119.txt,dataset3\119.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1190.txt,dataset3\1190.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1191.txt,dataset3\1191.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1194.txt,dataset3\1194.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1195.txt,dataset3\1195.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1197.txt,dataset3\1197.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1199.txt,dataset3\1199.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1206.txt,dataset3\1206.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1207.txt,dataset3\1207.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1211.txt,dataset3\1211.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1213.txt,dataset3\1213.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1217.txt,dataset3\1217.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\122.txt,dataset3\122.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1220.txt,dataset3\1220.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1221.txt,dataset3\1221.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1222.txt,dataset3\1222.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1224.txt,dataset3\1224.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1226.txt,dataset3\1226.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1227.txt,dataset3\1227.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1229.txt,dataset3\1229.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\123.txt,dataset3\123.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1230.txt,dataset3\1230.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1231.txt,dataset3\1231.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1235.txt,dataset3\1235.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1238.txt,dataset3\1238.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1239.txt,dataset3\1239.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\124.txt,dataset3\124.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1240.txt,dataset3\1240.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1241.txt,dataset3\1241.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1244.txt,dataset3\1244.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1245.txt,dataset3\1245.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1249.txt,dataset3\1249.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1250.txt,dataset3\1250.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1251.txt,dataset3\1251.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1253.txt,dataset3\1253.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1255.txt,dataset3\1255.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1257.txt,dataset3\1257.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1259.txt,dataset3\1259.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1261.txt,dataset3\1261.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1265.txt,dataset3\1265.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1266.txt,dataset3\1266.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1269.txt,dataset3\1269.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\127.txt,dataset3\127.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1270.txt,dataset3\1270.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1273.txt,dataset3\1273.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1275.txt,dataset3\1275.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1276.txt,dataset3\1276.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1277.txt,dataset3\1277.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\128.txt,dataset3\128.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1280.txt,dataset3\1280.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1281.txt,dataset3\1281.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1285.txt,dataset3\1285.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1287.txt,dataset3\1287.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1288.txt,dataset3\1288.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1291.txt,dataset3\1291.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1294.txt,dataset3\1294.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1295.txt,dataset3\1295.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1296.txt,dataset3\1296.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1298.txt,dataset3\1298.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1299.txt,dataset3\1299.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\13.txt,dataset3\13.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\130.txt,dataset3\130.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1305.txt,dataset3\1305.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1306.txt,dataset3\1306.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1307.txt,dataset3\1307.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1308.txt,dataset3\1308.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1309.txt,dataset3\1309.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\131.txt,dataset3\131.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1316.txt,dataset3\1316.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1321.txt,dataset3\1321.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1322.txt,dataset3\1322.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1323.txt,dataset3\1323.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1324.txt,dataset3\1324.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1325.txt,dataset3\1325.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1326.txt,dataset3\1326.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\133.txt,dataset3\133.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1332.txt,dataset3\1332.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1333.txt,dataset3\1333.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1334.txt,dataset3\1334.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1338.txt,dataset3\1338.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1339.txt,dataset3\1339.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1343.txt,dataset3\1343.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1344.txt,dataset3\1344.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1345.txt,dataset3\1345.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1347.txt,dataset3\1347.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\135.txt,dataset3\135.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1352.txt,dataset3\1352.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1358.txt,dataset3\1358.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\136.txt,dataset3\136.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1362.txt,dataset3\1362.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1363.txt,dataset3\1363.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1366.txt,dataset3\1366.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1368.txt,dataset3\1368.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\137.txt,dataset3\137.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1376.txt,dataset3\1376.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1378.txt,dataset3\1378.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1379.txt,dataset3\1379.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1382.txt,dataset3\1382.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1387.txt,dataset3\1387.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1390.txt,dataset3\1390.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1395.txt,dataset3\1395.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1398.txt,dataset3\1398.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1399.txt,dataset3\1399.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1401.txt,dataset3\1401.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1402.txt,dataset3\1402.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1403.txt,dataset3\1403.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1404.txt,dataset3\1404.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1405.txt,dataset3\1405.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1406.txt,dataset3\1406.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1408.txt,dataset3\1408.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1409.txt,dataset3\1409.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1410.txt,dataset3\1410.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1413.txt,dataset3\1413.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1415.txt,dataset3\1415.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1416.txt,dataset3\1416.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\142.txt,dataset3\142.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1422.txt,dataset3\1422.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1423.txt,dataset3\1423.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1425.txt,dataset3\1425.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1426.txt,dataset3\1426.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1427.txt,dataset3\1427.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1428.txt,dataset3\1428.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\143.txt,dataset3\143.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1434.txt,dataset3\1434.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1435.txt,dataset3\1435.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1439.txt,dataset3\1439.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\144.txt,dataset3\144.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1440.txt,dataset3\1440.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1441.txt,dataset3\1441.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1444.txt,dataset3\1444.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1445.txt,dataset3\1445.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1447.txt,dataset3\1447.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1449.txt,dataset3\1449.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\145.txt,dataset3\145.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1451.txt,dataset3\1451.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1452.txt,dataset3\1452.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1454.txt,dataset3\1454.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1455.txt,dataset3\1455.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1457.txt,dataset3\1457.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\146.txt,dataset3\146.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1460.txt,dataset3\1460.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1462.txt,dataset3\1462.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1464.txt,dataset3\1464.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1465.txt,dataset3\1465.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1467.txt,dataset3\1467.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\147.txt,dataset3\147.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1471.txt,dataset3\1471.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1476.txt,dataset3\1476.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\148.txt,dataset3\148.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1480.txt,dataset3\1480.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1482.txt,dataset3\1482.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1483.txt,dataset3\1483.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1484.txt,dataset3\1484.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1485.txt,dataset3\1485.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\149.txt,dataset3\149.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1494.txt,dataset3\1494.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1495.txt,dataset3\1495.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1499.txt,dataset3\1499.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\150.txt,dataset3\150.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1500.txt,dataset3\1500.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1503.txt,dataset3\1503.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1504.txt,dataset3\1504.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1506.txt,dataset3\1506.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1507.txt,dataset3\1507.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1508.txt,dataset3\1508.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1509.txt,dataset3\1509.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\151.txt,dataset3\151.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1513.txt,dataset3\1513.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1514.txt,dataset3\1514.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1515.txt,dataset3\1515.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1517.txt,dataset3\1517.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1518.txt,dataset3\1518.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\152.txt,dataset3\152.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1525.txt,dataset3\1525.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1526.txt,dataset3\1526.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1527.txt,dataset3\1527.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1528.txt,dataset3\1528.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1529.txt,dataset3\1529.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1530.txt,dataset3\1530.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1531.txt,dataset3\1531.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1532.txt,dataset3\1532.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1534.txt,dataset3\1534.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1536.txt,dataset3\1536.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1537.txt,dataset3\1537.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\154.txt,dataset3\154.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1540.txt,dataset3\1540.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1541.txt,dataset3\1541.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1543.txt,dataset3\1543.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1544.txt,dataset3\1544.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1546.txt,dataset3\1546.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1548.txt,dataset3\1548.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\1550.txt,dataset3\1550.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1552.txt,dataset3\1552.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1556.txt,dataset3\1556.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1558.txt,dataset3\1558.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\156.txt,dataset3\156.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1560.txt,dataset3\1560.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1563.txt,dataset3\1563.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1564.txt,dataset3\1564.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1565.txt,dataset3\1565.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1566.txt,dataset3\1566.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1567.txt,dataset3\1567.txt,5
C:\Users\user\Desktop\labPython2_3\dataset3\157.txt,dataset3\157.txt,3
C:\Users\user\Desktop\labPython2_3\dataset3\1570.txt,dataset3\1570.txt,4
C:\Users\user\Desktop\labPython2_3\dataset3\1571.txt,dataset3\1571.txt,1
C:\Users\user\Desktop\labPython2_3\dataset3\1574.txt,dataset3\1574.txt,2
C:\Users\user\Desktop\labPython2_3\dataset3\1579.txt,dataset3\1579.txt,1
